,architecture,area and gender studies,business,communication and information sciences,education,fine and performing arts,history,interdisciplinary,language and literature,law and legal studies,philosophy and religious studies,social sciences,agriculture,behavioural sciences,biological sciences,ecosystem sciences,engineering,environmental sciences,geosciences,health and medical sciences,mathematical and physical sciences
theatre and performance studies,10.514723719069474,8.252134040285144,9.970337272724157,9.239272822552278,9.911125041397701,6.657231720984178,9.469176624532254,9.24328422856357,7.897207827720744,8.970775258588873,9.139678563452433,9.325906887462908,11.820976430104244,9.222969249431054,10.731827928859273,11.159799240040012,10.333678266815783,10.567657158179644,9.728001303851158,9.551791109893832,9.634505948701905
equine sports science,11.672800571408827,10.323434215930146,11.099346184869106,10.009358140672516,10.951138691460674,9.714262458518903,11.020846640762484,11.054163064796654,10.244066514114404,11.715734815898642,10.943520979508028,10.715890056493238,11.051513167051215,10.30118538322242,9.665539086111108,10.626925795372639,10.469029698234065,10.237845952595753,10.515761315898908,9.438960028013986,9.65356343207682
international relations and social and public policy,10.317030268355426,8.329990243361582,9.226411503086158,8.3327466726538,9.712802668855149,10.005836424654396,8.449032768244656,9.36113034400477,8.217105262522072,8.850455982582092,8.947651900092144,8.036910079898647,10.009856968095393,9.837665902527242,10.093426537448629,9.8539896312804,9.884094891899018,9.515161437253514,8.337130299875861,9.032649231779668,9.646604001872024
digital news and media,10.601667429718319,9.420803258708059,9.2102618370121,7.698718963485608,10.143158208108822,9.298097702858021,9.767715107551819,9.292308416635777,8.494874862723336,10.3173686830214,9.857878826316705,8.603114437949142,11.046538329357801,9.997595888664597,9.732443590563431,10.367813126581643,10.235618623599908,9.800676078592593,9.610182054705342,8.484440538054036,9.721584387153303
gbs pearson hnc/hnd in health care practice for england,10.435496331607776,8.416283143728624,8.836388592492177,8.608873522020822,9.213068842061361,10.085598081511703,9.456435689583635,9.526188947847137,8.956239975497192,8.886553220848697,9.070006618933789,8.953156661295715,10.387266788900499,9.346898387997568,9.090987670640022,10.556337943460424,9.806741386683635,9.32124221636318,9.226612812498137,7.029572752956494,8.722124341383108
3d computer generated imagery,9.391081596074683,9.481633450192598,10.136643951318307,9.470565127416727,10.663366939986286,9.949367899304917,10.07745419252655,9.535332387346775,9.489329125306664,11.019559323719594,10.414435197043701,9.883791148533184,11.017973416077059,10.112506425076125,9.853623989101145,10.375416932548854,9.380539002282926,10.018692684109682,9.244885280328745,9.685962037818722,9.339125692601797
arabic and philosophy,9.650321494827912,9.091259382686207,9.683298716102527,9.408857882148254,9.796770571539483,9.25913580346137,9.057926101506286,9.587441171117835,7.374144634691787,9.721564280531643,6.684491767193993,9.78144388682332,10.41489609756861,9.738221995610623,10.298732459993074,10.903562981600869,9.583444649147692,10.45075035113414,9.505794654209641,9.359132723446004,9.695263832318266
data analysis,9.523765137248464,7.5400063774499415,8.960755429394176,7.43139386641182,9.323029425966011,9.964293000255537,9.061748715568301,8.668750986327323,8.39007732969791,9.709401854665971,9.475629527555464,8.60167034103991,9.257986362717256,8.456104672665163,8.806214165880128,9.064225035713891,8.7139952918312,8.350204419796139,8.31583785526268,8.142124599422427,8.41603283304243
german / history,10.611116185025928,9.856916441836004,10.614943743751661,10.418124625774324,10.935351524839282,10.15440084425815,6.9222858736719415,9.769835298156245,8.296326107028403,10.2059303423203,9.817418135494625,10.101017324972014,11.236045322499358,11.016901553826699,10.769924464620274,11.397562350892382,10.507484025515986,10.640464056597867,10.979849521161189,10.134568124235294,10.211259220998722
chinese studies and german studies,10.20338706397624,7.9739904678474645,9.873056903661128,9.55422478235315,9.679142936598728,9.080433315802251,8.984733797148687,8.817618850282985,7.56783459808109,9.221042155416985,8.168741895997881,9.110526066358966,10.947779447522528,9.517476898018796,9.432096902858962,10.088001521304154,9.30548785066778,9.286450986000466,9.597611023193618,8.791461914738356,9.049184005515968
health & social care,10.33191327668467,8.013103620501745,8.850816199305402,8.606146123579581,9.18925725231348,9.324116968196684,9.430790559037595,9.110055608906817,8.56364790057804,9.441141589735,8.751468372997213,7.16930167557418,10.083307488898905,9.143574124832856,9.28274563372569,10.309561015089399,9.891158531631396,9.28339964639872,9.776535937812723,6.355010023780822,9.43385626721074
game programming,10.508409901696085,10.581722321862562,10.425463087768513,10.069161785376075,10.765555465537396,10.846504871687282,11.124601222670625,10.389150781298689,10.356541021525446,11.087763523988638,11.083687110739927,10.641264153592347,11.415367010578302,10.043525113007997,10.731068604121251,11.044050400929752,10.376910017704644,11.411483216101082,11.056510913326656,10.833241591054858,10.394970831309704
international relations and social policy,10.62619195037264,8.67876316636095,9.43652363373365,8.751279916618627,10.035614730802628,10.409072424326942,8.786823284388834,9.582403627946356,8.559722155582138,9.338301511316276,9.116162012556376,8.017632529805915,10.166738480592606,10.099357421104783,10.375721957400067,10.148467300569282,10.122306684918597,9.869148250488852,8.819366537081994,9.390113357078402,9.951882062590037
geography/business and management,8.826812903066092,7.983478863554807,7.343363471921429,8.410940111665596,9.378618167617589,9.694879503611489,8.835591029476285,8.967061849554058,8.5699663398673,10.128977800859664,9.259219132350715,9.036040561625159,9.170594808930026,9.377406700350052,9.730478612638283,9.111390796639146,9.141576004167842,9.087356241029946,7.350910340886688,9.069435086564225,9.229468162383485
"chemistry, green principles and sustainable processes",10.098596627670169,9.053309307426037,9.29145550355219,8.760264877000292,10.090789390453075,9.160073850885075,9.623547298238549,8.884645188199972,8.690020365872872,9.516120718793681,9.410084328604396,8.680571924563532,9.18482571283338,9.375143053937851,8.167223648016853,7.971258635005761,8.550028652732045,6.487753391333096,8.951306627206412,8.271092690994513,7.984952920121182
geography/mathematics,9.431528814138886,8.534467445519066,10.039524904762287,9.219073757470767,9.006811900452913,10.291180062365203,9.37213246666307,8.933342188736695,8.557264441975773,10.694371122809933,9.523535504821282,9.03534455167545,9.88265559575856,9.604244116449395,9.935038618148532,9.758448185249986,9.41395909694419,9.637385991398336,7.193153823640114,9.77805654867583,7.945290593097038
international business management and spanish,9.932362864805642,9.268136752448875,7.093276737044605,8.63203098768891,10.325781456425947,9.74529372756239,9.602395494489524,9.610801807222822,8.277517644024837,9.854631793903149,9.44726921307985,9.471526931211415,10.048126573656607,9.82298755729675,10.06653901854952,9.92656414936303,9.419686930948561,9.652721598546751,9.335934254805945,9.306864006309942,9.923629528416281
hospitality management,9.594928418886427,9.953758114962135,7.9792597548506174,9.087008964555713,10.64570594434441,10.215346749323192,10.463992542151423,10.128773523693024,9.902865412276622,11.335637731964816,10.10470017736088,9.472408631180116,10.535231209223513,10.038801162786365,10.78846596270997,10.222358234470285,9.8618459979782,10.139923438775142,10.333983387003618,9.714330092333423,10.573847051779428
animal care,10.751557381663254,9.244657463061454,9.84685635765717,9.572391154975447,10.09804429698825,10.15844414804368,10.225309832698603,9.920791999927259,9.578208581785784,10.868922023678257,9.777424135847328,9.442032825576701,9.336832398526491,9.410788374324838,8.719817426116295,9.285963489680963,9.972834777756953,9.5827023618812,10.207623578712994,8.36740717422545,10.098883637836167
business management and sustainability - jan,9.532564122583041,8.867598413547155,6.580324201614703,8.198618895749783,10.126909591392792,9.326101113490953,9.285749392249738,8.959628516810753,9.420044128272364,9.59545383977311,9.09953826083721,8.732954601103492,8.907019027934462,8.682686489566409,9.482693665408751,8.939104412954356,8.816185600544886,7.891251958590734,8.942799855476238,8.605741796483564,8.884368012918927
stage management,9.9490195131308,9.549115232481238,9.091246632279297,9.25255550236947,10.513390081934492,9.07117468329773,10.615047429612119,9.703328089237232,9.37952694547787,10.81177719453964,10.451233953017313,9.894558734735229,11.62639434068955,9.311827769562361,10.706562034896985,11.010762107499843,9.690324684194817,10.805265134137139,10.413963812157263,9.930668601545854,10.562723241102743
global law,11.103756751722365,10.081453274755415,9.855715059290212,9.692390784832615,10.330983641464188,11.161178434182435,9.291192296574481,9.846544097842674,9.134784157385113,7.47527426764125,9.885918434759402,9.824949794158957,11.00137031370997,10.4221763770265,10.639981450850552,10.66077316924524,10.304401098602023,9.944624538256736,9.122016014216968,9.829871906145717,9.467141482552032
hospitality and visitor economy management,9.747549718318583,9.486854629179708,7.957862475831556,8.722009040662568,10.412812391629341,10.21484251508194,9.978808184111093,10.061533550879112,9.584944787472784,10.755516814354374,9.728931829220805,9.293613305727408,10.517363899148867,9.725928250589387,10.971150318954328,9.898179658123764,10.271821471806824,10.008368389929425,9.761682625484648,9.941647479478785,10.358430202849643
bachelor of nursingautumn intake,11.41150250448839,9.287380109405866,10.965987069042535,10.236038541554443,9.401196770340757,10.643078165385148,10.955909219443635,10.36645982553756,9.821130243963431,11.07730641255361,10.149972971950168,9.94085284916339,10.674352605565522,10.278176875915179,9.866951336828299,10.787331788000413,10.714492656455656,10.484250288483677,10.838338669505632,8.472090121650748,9.765666634514076
chinese studies - management,10.060531026039115,7.990682362999292,8.650646135631945,8.898456438404306,8.982303086983023,9.574094480879047,9.56808824832359,8.516805583350623,8.334724588772326,9.437114580508345,8.256932529535312,8.712132796090648,10.521936111432892,9.027708285309718,9.53347938687415,9.862331221663576,8.942137220440676,9.253140660237674,9.350173516259433,8.589819324637832,9.400440451868587
creative writing and human biology,10.096948974825613,8.521218457851752,9.796246066980856,8.819767536953217,9.762953209422633,8.734350350396062,10.049455750297925,8.77632590443414,7.935954938011712,10.216945359354956,9.289469599134474,8.48384136129352,10.628146411991093,8.387743835760963,7.8901579856271225,9.193552833581505,9.285992956385284,8.804599089967988,9.325613861797777,8.683715186728032,8.826619836569996
politics & social anthropology,9.85982109137724,8.526539910597661,9.785368794756488,9.004480323762676,9.649139885838466,9.56379471990447,8.41207494942555,9.061140557560341,8.070874036744327,9.969212299028024,8.334483469759343,7.755020462610502,10.3474215658601,9.48860190839451,10.058724705528745,9.751451203626461,9.832364948915345,9.813510988895128,8.637580303747763,9.54452117585311,9.73875438585396
sports business and sports broadcasting,10.987567921421817,10.246633658709449,8.415250689228902,8.578919558581205,10.58426326567653,9.848870222314451,10.261715739069931,10.265256619931103,9.849555897316534,10.28450072470905,10.67661884536988,9.416930553380057,11.177901600618402,10.337369999725409,9.942868669418434,10.786182132007918,10.43999149947855,10.323627033214722,10.397840214579547,8.949340740488134,9.763288357213034
jewellery and objects,10.750692567568658,8.87765928516906,9.570107471694977,9.26639854520928,10.385828478903417,8.807652878715617,9.689496022930756,10.14190904505179,8.659559660968524,10.167960460557776,9.48057773349256,9.82117444354393,10.574981760635287,9.586611622134889,10.11670161993577,10.713172644454588,10.01685835491584,9.783197253561417,10.064251239179535,9.641036128477186,9.297525049764404
social policy and politics,10.077327056879275,8.449860453782426,9.182729427856877,8.675499600086962,9.6846609756877,9.986334483722297,8.671202330961895,9.510004521797356,8.56034382197521,9.03007503234901,8.68841836431285,7.1108433074731785,10.044048586977597,9.359656428282769,10.047730540955262,9.990433732120371,9.737172747338613,9.688769513527355,9.133193857341109,9.001096495549742,9.632281045178388
classics and philosophy,9.644018271284288,9.726038630634863,9.990659440355037,9.827658468325605,9.807912631331611,8.934385066771995,7.598621998311199,9.085721183139174,7.386617545781022,9.660341861721697,6.346070434041173,9.34681638952947,10.896031226773877,9.7180183993621,10.051606460012225,10.589070186760035,9.786003678578602,10.008747375867236,9.672691460381797,9.365110690620254,9.131815882045602
welsh and the professional workplace,10.291822193754657,8.813821392660886,8.70603999583335,9.144064683346617,9.71608654869124,9.001114373078314,9.42839236935034,9.129459266466913,8.348564683444609,9.803358104547684,9.522824247834038,9.33928096218654,10.988755893651536,9.82289610153232,10.399965713850964,11.147895678678001,9.89138701065042,9.928277514331771,10.258077064295884,9.3365871540187,9.73307421065808
